Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter
27/07/2018,1182,23,29.7,76,1.2,1159,25.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
28/07/2018,992,0,29.4,78,2.1,1072,25.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
28/07/2018,654,10,32.0,65,0.9,966,24.5,1.19,0.0,0.0,1,1,0.0,0.0,1.0,0.0
29/07/2018,921,0,28.4,70,0.9,1945,22.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
29/07/2018,636,1,28.0,71,0.6,1799,22.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
29/07/2018,403,3,27.4,73,0.6,1893,22.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
29/07/2018,245,4,27.0,74,0.8,1816,21.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
29/07/2018,1141,18,35.8,35,1.3,2000,17.9,1.21,0.0,0.0,1,1,0.0,0.0,1.0,0.0
29/07/2018,1638,21,31.1,47,1.3,2000,18.4,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
30/07/2018,575,1,28.5,54,1.1,2000,18.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
30/07/2018,623,11,33.2,46,1.4,1968,20.0,2.16,0.0,0.0,1,1,0.0,0.0,1.0,0.0
30/07/2018,845,16,36.4,40,1.1,2000,20.6,1.79,0.0,0.0,1,1,0.0,0.0,1.0,0.0
30/07/2018,1224,17,35.4,44,0.8,2000,21.2,1.1,0.0,0.0,1,1,0.0,0.0,1.0,0.0
30/07/2018,2347,18,36.5,38,0.9,2000,19.8,1.17,0.0,0.0,1,1,0.0,0.0,1.0,0.0
31/07/2018,1091,7,27.9,60,1.1,1983,19.4,0.28,0.0,0.0,1,1,0.0,0.0,1.0,0.0
31/07/2018,1665,8,29.3,51,0.9,2000,18.1,1.02,0.0,0.0,1,1,0.0,0.0,1.0,0.0
31/07/2018,583,11,34.1,40,1.5,1947,18.5,2.8,0.0,0.0,1,1,0.0,0.0,1.0,0.0
31/07/2018,665,15,37.8,34,1.8,1965,19.2,2.81,0.0,0.0,1,1,0.0,0.0,1.0,0.0
31/07/2018,1184,17,38.0,36,1.3,1989,20.3,2.03,0.0,0.0,1,1,0.0,0.0,1.0,0.0
01/08/2018,315,5,28.3,68,0.3,2000,21.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
01/08/2018,1061,7,28.2,68,0.5,1748,21.7,0.27,0.0,0.0,1,1,0.0,0.0,1.0,0.0
01/08/2018,475,14,38.7,38,2.4,1943,21.8,3.12,0.0,0.0,1,1,0.0,0.0,1.0,0.0
01/08/2018,1553,19,36.1,56,3.7,1837,25.9,0.47,0.0,0.0,1,1,0.0,0.0,1.0,0.0
02/08/2018,1881,18,36.7,47,2.5,1803,23.5,0.99,0.0,0.0,1,1,0.0,0.0,1.0,0.0
03/08/2018,443,2,31.5,68,0.3,1001,24.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
03/08/2018,327,3,31.2,68,1.4,968,24.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
03/08/2018,236,4,31.0,73,0.5,990,25.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
03/08/2018,763,16,36.7,44,3.5,1666,22.4,2.16,0.0,0.0,1,1,0.0,0.0,1.0,0.0
03/08/2018,1558,19,33.5,54,2.7,1871,22.9,0.35,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/08/2018,872,1,29.9,61,1.1,1745,21.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/08/2018,304,4,29.5,60,1.2,1774,20.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/08/2018,289,6,29.1,63,1.6,1818,21.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/08/2018,568,8,30.2,61,1.8,1562,21.8,0.65,0.0,0.0,1,1,0.0,0.0,1.0,0.0
04/08/2018,676,14,33.1,54,4.2,1879,22.5,2.09,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/08/2018,758,1,27.7,83,2.7,1128,24.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/08/2018,509,2,27.5,83,2.7,1118,24.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/08/2018,499,11,31.2,63,2.6,1695,23.3,1.99,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/08/2018,818,16,33.6,57,3.5,1901,23.8,2.19,0.0,0.0,1,1,0.0,0.0,1.0,0.0
05/08/2018,1411,19,30.9,68,3.3,1821,24.2,0.52,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/08/2018,309,2,28.6,80,1.2,1163,24.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/08/2018,219,3,28.6,81,1.1,1105,25.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/08/2018,162,4,28.4,82,0.5,1144,25.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
06/08/2018,797,8,28.7,86,1.4,532,26.1,0.32,0.5,0.0,1,1,0.0,0.0,1.0,0.0
06/08/2018,571,14,34.0,59,3.2,1180,24.8,1.98,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/08/2018,443,2,27.9,68,0.9,2000,21.4,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/08/2018,961,9,29.3,66,1.1,2000,22.2,1.07,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/08/2018,662,13,33.0,55,1.0,1967,22.7,1.49,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/08/2018,1898,19,32.9,56,2.6,1944,22.9,0.4,0.0,0.0,1,1,0.0,0.0,1.0,0.0
07/08/2018,1136,23,29.5,78,1.4,1469,25.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/08/2018,700,1,28.5,80,1.5,1306,24.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/08/2018,183,4,28.0,85,1.0,1079,25.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/08/2018,1079,7,28.2,82,1.5,985,24.8,0.19,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/08/2018,624,11,32.7,55,2.7,1836,22.4,2.44,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/08/2018,687,15,34.5,47,3.2,1958,21.5,2.32,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/08/2018,1266,17,35.0,37,2.6,2000,18.1,1.72,0.0,0.0,1,1,0.0,0.0,1.0,0.0
08/08/2018,1783,21,29.7,71,3.2,1934,23.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/08/2018,292,5,27.8,82,1.0,1599,24.4,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/08/2018,1088,7,27.9,81,1.8,1497,24.3,0.12,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/08/2018,649,10,30.4,63,1.8,1883,22.5,1.32,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/08/2018,484,12,31.1,63,3.0,1795,23.2,1.14,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/08/2018,628,13,29.7,80,1.7,1312,25.8,0.73,0.4,0.0,1,1,0.0,0.0,1.0,0.0
09/08/2018,561,14,30.8,69,1.8,1218,24.4,1.58,0.0,0.0,1,1,0.0,0.0,1.0,0.0
09/08/2018,1850,18,28.1,86,2.3,1244,25.5,0.28,0.5,0.0,1,1,0.0,0.0,1.0,0.0
10/08/2018,214,4,26.3,85,0.4,1216,23.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/08/2018,1728,8,27.2,69,1.8,1999,21.0,0.7,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/08/2018,853,16,36.4,40,3.2,2000,20.6,2.59,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/08/2018,2289,18,35.2,44,2.6,2000,21.1,1.23,0.0,0.0,1,1,0.0,0.0,1.0,0.0
10/08/2018,1903,19,33.4,49,2.6,2000,21.2,0.32,0.0,0.0,1,1,0.0,0.0,1.0,0.0
11/08/2018,647,8,28.0,60,1.0,2000,19.5,0.91,0.0,0.0,1,1,0.0,0.0,1.0,0.0
11/08/2018,672,9,29.7,58,1.3,1955,20.5,1.68,0.0,0.0,1,1,0.0,0.0,1.0,0.0
11/08/2018,1482,19,33.8,44,2.2,2000,19.8,0.3,0.0,0.0,1,1,0.0,0.0,1.0,0.0
11/08/2018,1469,20,32.8,47,1.9,2000,19.9,0.01,0.0,0.0,1,1,0.0,0.0,1.0,0.0
11/08/2018,1351,22,31.3,53,2.3,2000,20.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/08/2018,261,6,27.2,66,0.9,2000,20.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/08/2018,316,7,27.4,61,0.6,2000,19.2,0.17,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/08/2018,697,14,35.0,45,2.2,1957,21.2,2.73,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/08/2018,1225,18,33.4,49,1.6,1971,21.2,0.25,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/08/2018,1337,21,28.9,83,0.3,1449,25.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/08/2018,1127,22,28.8,79,0.2,1604,24.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
12/08/2018,707,23,28.7,81,0.4,1586,25.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
13/08/2018,212,2,28.1,78,0.9,1191,23.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
13/08/2018,230,5,26.8,90,0.6,591,25.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
13/08/2018,1657,8,28.0,78,1.1,865,23.7,0.74,0.0,0.0,1,1,0.0,0.0,1.0,0.0
14/08/2018,254,5,27.9,71,0.3,2000,22.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
14/08/2018,1684,21,31.3,59,0.3,2000,22.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
14/08/2018,1165,23,30.3,65,0.4,2000,22.9,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
15/08/2018,310,4,28.8,73,0.5,1835,23.4,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0
15/08/2018,227,5,28.6,73,0.8,1808,23.2,0.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0
15/08/2018,553,8,29.9,60,0.8,1772,21.2,0.83,0.0,0.0,0,1,0.0,0.0,1.0,0.0
15/08/2018,563,9,32.0,53,1.6,2000,21.2,1.56,0.0,0.0,0,1,0.0,0.0,1.0,0.0
15/08/2018,563,12,36.5,41,1.1,1807,21.1,2.73,0.0,0.0,0,1,0.0,0.0,1.0,0.0
15/08/2018,627,14,37.2,38,0.9,1976,20.5,1.96,0.0,0.0,0,1,0.0,0.0,1.0,0.0
15/08/2018,960,17,33.6,55,3.9,1929,23.3,0.86,0.0,0.0,0,1,0.0,0.0,1.0,0.0
15/08/2018,925,18,32.8,63,2.3,1546,24.8,0.89,0.1,0.0,0,1,0.0,0.0,1.0,0.0
15/08/2018,1301,19,28.7,76,0.7,2000,24.0,0.11,0.9,0.0,0,1,0.0,0.0,1.0,0.0
15/08/2018,1500,20,28.4,69,1.5,2000,22.1,0.01,0.0,0.0,0,1,0.0,0.0,1.0,0.0
16/08/2018,381,2,28.1,68,0.8,2000,21.6,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
16/08/2018,252,3,27.9,68,0.6,2000,21.4,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
16/08/2018,672,11,33.5,48,2.4,1968,20.9,2.71,0.0,0.0,1,1,0.0,0.0,1.0,0.0
16/08/2018,2481,18,32.4,40,2.1,2000,17.0,1.04,0.0,0.0,1,1,0.0,0.0,1.0,0.0
16/08/2018,2127,21,26.8,46,2.0,2000,14.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/08/2018,1109,0,24.1,45,2.0,2000,11.4,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/08/2018,572,2,22.8,50,1.4,2000,11.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/08/2018,1271,7,22.0,49,1.7,2000,10.7,0.23,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/08/2018,1112,16,33.7,26,1.5,2000,11.5,2.39,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/08/2018,2353,19,31.0,31,1.5,2000,11.8,0.34,0.0,0.0,1,1,0.0,0.0,1.0,0.0
17/08/2018,2008,21,27.1,43,1.6,2000,13.4,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/08/2018,969,1,23.9,51,0.9,2000,13.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/08/2018,698,2,23.4,53,1.1,2000,13.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/08/2018,483,3,23.0,54,1.0,1818,13.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/08/2018,262,5,22.0,58,1.0,2000,13.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/08/2018,397,6,21.6,60,1.0,2000,13.4,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/08/2018,769,10,27.0,37,1.2,1962,11.0,2.32,0.0,0.0,1,1,0.0,0.0,1.0,0.0
18/08/2018,1003,13,31.1,30,1.5,2000,11.4,3.24,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/08/2018,1100,0,25.3,53,2.4,2000,15.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/08/2018,844,1,25.0,57,0.9,2000,15.8,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/08/2018,645,9,26.3,50,0.7,1980,15.0,1.28,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/08/2018,795,11,28.4,43,1.0,1914,14.6,1.52,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/08/2018,972,14,33.4,31,1.2,1962,13.9,2.73,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/08/2018,1928,18,32.3,41,1.9,2000,17.3,0.62,0.0,0.0,1,1,0.0,0.0,1.0,0.0
19/08/2018,1546,22,27.7,62,0.6,2000,19.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
20/08/2018,992,15,32.9,45,1.9,1877,19.3,1.84,0.0,0.0,1,1,0.0,0.0,1.0,0.0
20/08/2018,1630,22,29.0,63,4.2,1776,21.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
21/08/2018,848,12,25.7,74,3.4,1951,20.7,1.16,0.0,0.0,1,1,0.0,0.0,1.0,0.0
21/08/2018,827,13,27.1,66,2.6,1895,20.1,1.54,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/08/2018,782,1,24.6,79,0.6,1884,20.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/08/2018,289,5,23.4,82,0.4,2000,20.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/08/2018,2087,19,35.2,41,0.5,2000,19.9,0.31,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/08/2018,1808,20,33.2,51,1.0,2000,21.6,0.02,0.0,0.0,1,1,0.0,0.0,1.0,0.0
22/08/2018,1556,22,32.1,47,2.0,2000,19.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/08/2018,908,0,30.7,52,1.3,2000,19.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/08/2018,492,2,29.8,53,1.4,2000,19.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/08/2018,304,3,29.7,52,1.4,2000,18.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/08/2018,924,9,29.3,54,1.5,2000,19.0,0.82,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/08/2018,837,15,32.0,53,2.1,1992,21.2,1.57,0.0,0.0,1,1,0.0,0.0,1.0,0.0
23/08/2018,582,19,30.0,59,2.2,1970,21.1,0.01,0.0,0.0,1,1,0.0,0.0,1.0,0.0
24/08/2018,208,1,25.7,80,2.0,2000,21.9,0.0,0.2,0.0,1,1,0.0,0.0,1.0,0.0
24/08/2018,30,4,24.5,88,2.0,1433,22.3,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0.0
24/08/2018,405,15,24.0,94,3.1,1188,22.9,0.41,0.5,0.0,1,1,0.0,0.0,1.0,0.0
24/08/2018,1084,23,23.4,79,2.7,1990,19.5,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
25/08/2018,708,2,22.9,82,2.1,1829,19.6,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
25/08/2018,721,8,24.1,78,2.0,1133,20.0,0.34,0.0,0.0,1,1,0.0,0.0,1.0,0.0
25/08/2018,1231,13,28.6,54,2.9,1925,18.3,1.85,0.0,0.0,1,1,0.0,0.0,1.0,0.0
25/08/2018,1592,16,27.2,58,3.7,1987,18.2,0.99,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/08/2018,1163,0,22.8,78,1.5,2000,18.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/08/2018,600,2,22.1,84,0.6,2000,19.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/08/2018,188,5,20.7,88,0.6,1100,18.6,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/08/2018,657,13,27.8,54,3.5,2000,17.6,1.15,0.0,0.0,1,1,0.0,0.0,1.0,0.0
26/08/2018,1025,16,23.5,56,2.3,2000,14.2,0.5,0.1,0.0,1,1,0.0,0.0,1.0,0.0
27/08/2018,27,4,20.5,97,0.1,257,20.0,0.0,3.5,0.0,1,1,0.0,0.0,1.0,0.0
27/08/2018,47,6,20.6,98,0.7,626,20.2,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0.0
28/08/2018,281,3,22.9,93,0.6,2000,21.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
28/08/2018,200,4,22.6,95,0.4,1919,21.7,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
28/08/2018,670,10,25.4,75,0.7,1995,20.6,0.96,0.0,0.0,1,1,0.0,0.0,1.0,0.0
28/08/2018,31,13,24.6,97,0.5,765,24.0,0.1,9.5,0.0,1,1,0.0,0.0,1.0,0.0
28/08/2018,96,18,24.3,97,0.8,105,23.7,0.01,18.5,0.0,1,1,0.0,0.0,1.0,0.0
29/08/2018,109,5,24.6,87,3.6,1966,22.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
29/08/2018,642,10,26.4,78,2.7,2000,22.2,0.44,0.0,0.0,1,1,0.0,0.0,1.0,0.0
29/08/2018,671,11,26.9,74,3.2,2000,21.8,0.45,0.0,0.0,1,1,0.0,0.0,1.0,0.0
29/08/2018,540,13,27.1,75,3.7,1972,22.2,0.28,0.0,0.0,1,1,0.0,0.0,1.0,0.0
29/08/2018,160,17,24.6,93,0.9,1451,23.3,0.0,1.5,0.0,1,1,0.0,0.0,1.0,0.0
29/08/2018,57,18,23.9,96,0.2,991,23.2,0.0,1.5,0.0,1,1,0.0,0.0,1.0,0.0
29/08/2018,198,23,24.2,94,0.9,1808,23.1,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0.0
30/08/2018,73,5,24.0,97,0.9,1347,23.4,0.0,0.5,0.0,1,1,0.0,0.0,1.0,0.0
30/08/2018,589,10,26.1,81,1.5,860,22.5,1.05,0.0,0.0,1,1,0.0,0.0,1.0,0.0
30/08/2018,768,12,27.0,74,2.5,915,21.9,0.94,0.0,0.0,1,1,0.0,0.0,1.0,0.0
30/08/2018,1473,17,26.8,73,2.6,916,21.5,0.37,0.0,0.0,1,1,0.0,0.0,1.0,0.0
30/08/2018,1707,19,25.1,74,2.1,1105,20.1,0.0,0.5,0.0,1,1,0.0,0.0,1.0,0.0
31/08/2018,861,0,23.9,75,1.7,1192,19.1,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
31/08/2018,217,5,23.1,84,0.5,1022,20.2,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
31/08/2018,1119,15,30.3,41,2.5,1864,15.5,2.72,0.0,0.0,1,1,0.0,0.0,1.0,0.0
31/08/2018,1931,21,24.5,78,1.2,2000,20.4,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
31/08/2018,1329,23,23.8,81,0.6,1893,20.3,0.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0
01/09/2018,1678,16,30.5,41,1.4,1930,15.7,1.95,0.0,0.0,1,1,1.0,0.0,0.0,0.0
01/09/2018,1892,18,28.8,46,1.3,2000,16.0,0.58,0.0,0.0,1,1,1.0,0.0,0.0,0.0
01/09/2018,992,22,25.1,53,2.0,2000,14.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
01/09/2018,1523,23,24.4,54,1.6,2000,14.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
02/09/2018,1075,12,27.5,43,1.4,1959,13.7,2.75,0.0,0.0,1,1,1.0,0.0,0.0,0.0
02/09/2018,1254,13,28.5,42,1.7,1990,14.3,2.94,0.0,0.0,1,1,1.0,0.0,0.0,0.0
02/09/2018,2069,17,28.8,47,2.0,1998,16.3,1.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
03/09/2018,524,1,24.5,68,0.5,2000,18.1,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
03/09/2018,153,4,24.0,70,1.2,2000,18.1,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
03/09/2018,434,10,23.3,89,0.7,1716,21.3,0.2,0.5,0.0,1,1,1.0,0.0,0.0,0.0
04/09/2018,219,5,20.2,97,1.2,528,19.7,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
04/09/2018,1289,7,20.1,97,1.9,443,19.6,0.03,0.0,0.0,1,1,1.0,0.0,0.0,0.0
04/09/2018,1429,16,27.1,47,4.3,2000,14.8,1.82,0.0,0.0,1,1,1.0,0.0,0.0,0.0
04/09/2018,2491,19,25.1,49,3.1,2000,13.6,0.18,0.0,0.0,1,1,1.0,0.0,0.0,0.0
04/09/2018,2259,20,23.7,49,3.3,2000,12.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
05/09/2018,376,3,20.2,77,0.4,2000,16.0,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
05/09/2018,1131,15,28.1,43,5.1,1929,14.3,2.65,0.0,0.0,1,1,1.0,0.0,0.0,0.0
06/09/2018,1438,7,20.9,83,0.4,1388,17.8,0.09,0.0,0.0,1,1,1.0,0.0,0.0,0.0
06/09/2018,2270,8,21.8,77,0.9,1419,17.5,0.43,0.0,0.0,1,1,1.0,0.0,0.0,0.0
07/09/2018,556,0,21.3,82,3.5,1933,18.0,0.0,1.0,0.0,1,1,1.0,0.0,0.0,0.0
07/09/2018,1194,9,21.3,63,2.7,1969,13.9,1.15,0.0,0.0,1,1,1.0,0.0,0.0,0.0
07/09/2018,1213,12,24.2,50,3.8,2000,13.1,2.85,0.0,0.0,1,1,1.0,0.0,0.0,0.0
07/09/2018,1187,14,25.2,43,3.2,1981,11.7,2.59,0.0,0.0,1,1,1.0,0.0,0.0,0.0
07/09/2018,2183,17,24.5,37,3.2,2000,8.8,1.04,0.0,0.0,1,1,1.0,0.0,0.0,0.0
07/09/2018,3154,18,24.4,34,2.4,2000,7.5,0.84,0.0,0.0,1,1,1.0,0.0,0.0,0.0
07/09/2018,2365,19,22.6,39,2.8,2000,7.9,0.14,0.0,0.0,1,1,1.0,0.0,0.0,0.0
07/09/2018,1796,22,19.8,51,1.2,2000,9.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
07/09/2018,1363,23,19.4,50,2.8,2000,8.6,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
08/09/2018,1107,0,19.2,53,3.7,2000,9.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
08/09/2018,1001,1,18.9,55,2.3,2000,9.6,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
08/09/2018,285,4,17.2,66,0.6,2000,10.7,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
08/09/2018,1554,14,26.8,31,2.8,2000,8.2,2.96,0.0,0.0,1,1,1.0,0.0,0.0,0.0
08/09/2018,2167,17,27.2,35,1.7,2000,10.3,1.32,0.0,0.0,1,1,1.0,0.0,0.0,0.0
08/09/2018,1142,23,20.7,52,1.4,2000,10.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
09/09/2018,589,2,18.1,57,0.3,2000,9.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
09/09/2018,264,4,17.0,59,0.0,2000,8.9,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
09/09/2018,366,7,15.7,68,0.9,2000,9.8,0.05,0.0,0.0,1,1,1.0,0.0,0.0,0.0
09/09/2018,1051,11,24.4,41,1.3,1982,10.2,2.61,0.0,0.0,1,1,1.0,0.0,0.0,0.0
09/09/2018,1432,13,27.2,32,1.7,2000,9.0,3.12,0.0,0.0,1,1,1.0,0.0,0.0,0.0
09/09/2018,2368,18,26.0,35,0.3,2000,9.3,0.2,0.0,0.0,1,1,1.0,0.0,0.0,0.0
10/09/2018,226,5,19.1,62,1.6,2000,11.6,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
10/09/2018,1064,14,27.8,37,1.4,1983,11.7,2.67,0.0,0.0,1,1,1.0,0.0,0.0,0.0
10/09/2018,2240,20,23.4,48,1.8,2000,11.7,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/09/2018,261,3,18.2,52,1.5,2000,8.1,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/09/2018,678,6,17.0,55,1.2,2000,7.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/09/2018,1012,11,23.7,40,2.0,2000,9.2,2.6,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/09/2018,3222,18,24.7,45,0.7,2000,11.9,0.3,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/09/2018,2455,19,23.7,49,1.8,2000,12.3,0.03,0.0,0.0,1,1,1.0,0.0,0.0,0.0
11/09/2018,1868,22,21.6,52,1.9,2000,11.3,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
12/09/2018,215,4,18.0,59,1.5,2000,9.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
12/09/2018,923,10,22.7,45,1.5,2000,10.1,2.08,0.0,0.0,1,1,1.0,0.0,0.0,0.0
12/09/2018,1087,14,26.9,45,1.6,2000,13.9,2.27,0.0,0.0,1,1,1.0,0.0,0.0,0.0
12/09/2018,1824,22,22.6,60,1.0,2000,14.4,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
12/09/2018,1309,23,22.2,62,0.8,2000,14.5,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
13/09/2018,248,5,20.5,70,1.2,2000,14.8,0.0,0.0,0.0,1,1,1.0,0.0,0.0,0.0
13/09/2018,915,10,22.7,61,0.9,2000,14.7,0.82,0.0,0.0,1,1,1.0,0.0,0.0,0.0
